time,Ca,Cu,CL_BoNet
1219.325,0.005842878,0.509767366,0.061242128
1219.35,0.005842747,0.509755962,0.061240758
1219.375,0.005842616,0.509744557,0.061239388
1219.4,0.005842486,0.509733153,0.061238018
1219.425,0.005842355,0.509721749,0.061236648
1219.45,0.005842224,0.509710346,0.061235278
1219.475,0.005842094,0.509698943,0.061233908
1219.5,0.005841963,0.50968754,0.061232538
1219.525,0.005841832,0.509676137,0.061231168
1219.55,0.005841702,0.509664734,0.061229798
1219.575,0.005841571,0.509653332,0.061228428
1219.6,0.00584144,0.50964193,0.061227058
1219.625,0.005841309,0.509630528,0.061225689
1219.65,0.005841179,0.509619127,0.061224319
1219.675,0.005841048,0.509607725,0.061222949
1219.7,0.005840917,0.509596324,0.06122158
1219.725,0.005840787,0.509584924,0.06122021
1219.75,0.005840656,0.509573523,0.06121884
1219.775,0.005840525,0.509562123,0.061217471
1219.8,0.005840395,0.509550723,0.061216101
1219.825,0.005840264,0.509539323,0.061214732
1219.85,0.005840133,0.509527924,0.061213362
1219.875,0.005840003,0.509516525,0.061211993
1219.9,0.005839872,0.509505126,0.061210623
1219.925,0.005839742,0.509493727,0.061209254
1219.95,0.005839611,0.509482328,0.061207884
1219.975,0.00583948,0.50947093,0.061206515
1220,0.00583935,0.509459532,0.061205146
1220.025,0.005839219,0.509448135,0.061203776
1220.05,0.005839088,0.509436737,0.061202407
1220.075,0.005838958,0.50942534,0.061201038
1220.1,0.005838827,0.509413943,0.061199669
1220.125,0.005838696,0.509402546,0.0611983
1220.15,0.005838566,0.50939115,0.06119693
1220.175,0.005838435,0.509379754,0.061195561
1220.2,0.005838305,0.509368358,0.061194192
1220.225,0.005838174,0.509356962,0.061192823
1220.25,0.005838043,0.509345567,0.061191454
1220.275,0.005837913,0.509334172,0.061190085
1220.3,0.005837782,0.509322777,0.061188716
1220.325,0.005837651,0.509311382,0.061187347
1220.35,0.005837521,0.509299988,0.061185978
1220.375,0.00583739,0.509288594,0.06118461
1220.4,0.00583726,0.5092772,0.061183241
1220.425,0.005837129,0.509265806,0.061181872
1220.45,0.005836999,0.509254413,0.061180503
1220.475,0.005836868,0.50924302,0.061179134
1220.5,0.005836737,0.509231627,0.061177766
1220.525,0.005836607,0.509220234,0.061176397
1220.55,0.005836476,0.509208842,0.061175028
1220.575,0.005836346,0.50919745,0.06117366
1220.6,0.005836215,0.509186058,0.061172291
1220.625,0.005836084,0.509174667,0.061170923
1220.65,0.005835954,0.509163275,0.061169554
1220.675,0.005835823,0.509151884,0.061168186
1220.7,0.005835693,0.509140493,0.061166817
1220.725,0.005835562,0.509129103,0.061165449
1220.75,0.005835432,0.509117713,0.06116408
1220.775,0.005835301,0.509106323,0.061162712
1220.8,0.005835171,0.509094933,0.061161344
1220.825,0.00583504,0.509083543,0.061159975
1220.85,0.005834909,0.509072154,0.061158607
1220.875,0.005834779,0.509060765,0.061157239
1220.9,0.005834648,0.509049376,0.061155871
1220.925,0.005834518,0.509037988,0.061154502
1220.95,0.005834387,0.509026599,0.061153134
1220.975,0.005834257,0.509015211,0.061151766
1221,0.005834126,0.509003824,0.061150398
1221.025,0.005833996,0.508992436,0.06114903
1221.05,0.005833865,0.508981049,0.061147662
1221.075,0.005833735,0.508969662,0.061146294
1221.1,0.005833604,0.508958275,0.061144926
1221.125,0.005833474,0.508946889,0.061143558
1221.15,0.005833343,0.508935503,0.06114219
1221.175,0.005833213,0.508924117,0.061140822
1221.2,0.005833082,0.508912731,0.061139454
1221.225,0.005832952,0.508901346,0.061138087
1221.25,0.005832821,0.50888996,0.061136719
1221.275,0.005832691,0.508878575,0.061135351
1221.3,0.00583256,0.508867191,0.061133983
1221.325,0.00583243,0.508855806,0.061132616
1221.35,0.005832299,0.508844422,0.061131248
1221.375,0.005832169,0.508833038,0.06112988
1221.4,0.005832038,0.508821654,0.061128513
1221.425,0.005831908,0.508810271,0.061127145
1221.45,0.005831777,0.508798888,0.061125778
1221.475,0.005831647,0.508787505,0.06112441
1221.5,0.005831516,0.508776122,0.061123043
1221.525,0.005831386,0.50876474,0.061121675
1221.55,0.005831256,0.508753358,0.061120308
1221.575,0.005831125,0.508741976,0.06111894
1221.6,0.005830995,0.508730594,0.061117573
1221.625,0.005830864,0.508719213,0.061116206
1221.65,0.005830734,0.508707832,0.061114838
1221.675,0.005830603,0.508696451,0.061113471
1221.7,0.005830473,0.50868507,0.061112104
1221.725,0.005830342,0.50867369,0.061110737
1221.75,0.005830212,0.50866231,0.061109369
1221.775,0.005830081,0.50865093,0.061108002
1221.8,0.005829951,0.50863955,0.061106635
1221.825,0.005829821,0.508628171,0.061105268
1221.85,0.00582969,0.508616792,0.061103901
1221.875,0.00582956,0.508605413,0.061102534
1221.9,0.005829429,0.508594035,0.061101167
1221.925,0.005829299,0.508582656,0.0610998
1221.95,0.005829169,0.508571278,0.061098433
1221.975,0.005829038,0.5085599,0.061097066
1222,0.005828908,0.508548523,0.061095699
1222.025,0.005828777,0.508537145,0.061094333
1222.05,0.005828647,0.508525768,0.061092966
1222.075,0.005828517,0.508514392,0.061091599
1222.1,0.005828386,0.508503015,0.061090232
1222.125,0.005828256,0.508491639,0.061088865
1222.15,0.005828125,0.508480263,0.061087499
1222.175,0.005827995,0.508468887,0.061086132
1222.2,0.005827865,0.508457511,0.061084766
1222.225,0.005827734,0.508446136,0.061083399
1222.25,0.005827604,0.508434761,0.061082032
1222.275,0.005827473,0.508423386,0.061080666
1222.3,0.005827343,0.508412012,0.061079299
1222.325,0.005827213,0.508400638,0.061077933
1222.35,0.005827082,0.508389264,0.061076566
1222.375,0.005826952,0.50837789,0.0610752
1222.4,0.005826822,0.508366516,0.061073834
1222.425,0.005826691,0.508355143,0.061072467
1222.45,0.005826561,0.50834377,0.061071101
1222.475,0.005826431,0.508332398,0.061069735
1222.5,0.0058263,0.508321025,0.061068368
1222.525,0.00582617,0.508309653,0.061067002
1222.55,0.005826039,0.508298281,0.061065636
1222.575,0.005825909,0.508286909,0.06106427
1222.6,0.005825779,0.508275538,0.061062904
1222.625,0.005825648,0.508264167,0.061061538
1222.65,0.005825518,0.508252796,0.061060171
1222.675,0.005825388,0.508241425,0.061058805
1222.7,0.005825257,0.508230054,0.061057439
1222.725,0.005825127,0.508218684,0.061056073
1222.75,0.005824997,0.508207314,0.061054707
1222.775,0.005824867,0.508195945,0.061053342
1222.8,0.005824736,0.508184575,0.061051976
1222.825,0.005824606,0.508173206,0.06105061
1222.85,0.005824476,0.508161837,0.061049244
1222.875,0.005824345,0.508150469,0.061047878
1222.9,0.005824215,0.5081391,0.061046512
1222.925,0.005824085,0.508127732,0.061045147
1222.95,0.005823954,0.508116364,0.061043781
1222.975,0.005823824,0.508104997,0.061042415
1223,0.005823694,0.508093629,0.06104105
1223.025,0.005823564,0.508082262,0.061039684
1223.05,0.005823433,0.508070895,0.061038318
1223.075,0.005823303,0.508059529,0.061036953
1223.1,0.005823173,0.508048162,0.061035587
1223.125,0.005823042,0.508036796,0.061034222
1223.15,0.005822912,0.50802543,0.061032856
1223.175,0.005822782,0.508014065,0.061031491
1223.2,0.005822652,0.508002699,0.061030126
1223.225,0.005822521,0.507991334,0.06102876
1223.25,0.005822391,0.507979969,0.061027395
1223.275,0.005822261,0.507968605,0.06102603
1223.3,0.005822131,0.50795724,0.061024664
1223.325,0.005822,0.507945876,0.061023299
1223.35,0.00582187,0.507934512,0.061021934
1223.375,0.00582174,0.507923149,0.061020569
1223.4,0.00582161,0.507911786,0.061019203
1223.425,0.005821479,0.507900423,0.061017838
1223.45,0.005821349,0.50788906,0.061016473
1223.475,0.005821219,0.507877697,0.061015108
1223.5,0.005821089,0.507866335,0.061013743
1223.525,0.005820958,0.507854973,0.061012378
1223.55,0.005820828,0.507843611,0.061011013
1223.575,0.005820698,0.50783225,0.061009648
1223.6,0.005820568,0.507820888,0.061008283
1223.625,0.005820437,0.507809527,0.061006918
1223.65,0.005820307,0.507798166,0.061005554
1223.675,0.005820177,0.507786806,0.061004189
1223.7,0.005820047,0.507775446,0.061002824
1223.725,0.005819917,0.507764086,0.061001459
1223.75,0.005819786,0.507752726,0.061000094
1223.775,0.005819656,0.507741366,0.06099873
1223.8,0.005819526,0.507730007,0.060997365
1223.825,0.005819396,0.507718648,0.060996
1223.85,0.005819266,0.507707289,0.060994636
1223.875,0.005819135,0.507695931,0.060993271
1223.9,0.005819005,0.507684573,0.060991907
1223.925,0.005818875,0.507673215,0.060990542
1223.95,0.005818745,0.507661857,0.060989178
1223.975,0.005818615,0.5076505,0.060987813
1224,0.005818485,0.507639142,0.060986449
1224.025,0.005818354,0.507627785,0.060985084
1224.05,0.005818224,0.507616429,0.06098372
1224.075,0.005818094,0.507605072,0.060982356
1224.1,0.005817964,0.507593716,0.060980991
1224.125,0.005817834,0.50758236,0.060979627
1224.15,0.005817704,0.507571004,0.060978263
1224.175,0.005817573,0.507559649,0.060976899
1224.2,0.005817443,0.507548294,0.060975534
1224.225,0.005817313,0.507536939,0.06097417
1224.25,0.005817183,0.507525584,0.060972806
1224.275,0.005817053,0.50751423,0.060971442
1224.3,0.005816923,0.507502876,0.060970078
1224.325,0.005816793,0.507491522,0.060968714
1224.35,0.005816662,0.507480168,0.06096735
1224.375,0.005816532,0.507468815,0.060965986
1224.4,0.005816402,0.507457461,0.060964622
1224.425,0.005816272,0.507446109,0.060963258
1224.45,0.005816142,0.507434756,0.060961894
1224.475,0.005816012,0.507423404,0.06096053
1224.5,0.005815882,0.507412051,0.060959167
1224.525,0.005815752,0.5074007,0.060957803
1224.55,0.005815621,0.507389348,0.060956439
1224.575,0.005815491,0.507377997,0.060955075
1224.6,0.005815361,0.507366645,0.060953712
1224.625,0.005815231,0.507355295,0.060952348
1224.65,0.005815101,0.507343944,0.060950984
1224.675,0.005814971,0.507332594,0.060949621
1224.7,0.005814841,0.507321244,0.060948257
1224.725,0.005814711,0.507309894,0.060946894
1224.75,0.005814581,0.507298544,0.06094553
1224.775,0.005814451,0.507287195,0.060944167
1224.8,0.00581432,0.507275846,0.060942803
1224.825,0.00581419,0.507264497,0.06094144
1224.85,0.00581406,0.507253148,0.060940076
1224.875,0.00581393,0.5072418,0.060938713
1224.9,0.0058138,0.507230452,0.06093735
1224.925,0.00581367,0.507219104,0.060935986
1224.95,0.00581354,0.507207756,0.060934623
1224.975,0.00581341,0.507196409,0.06093326
1225,0.00581328,0.507185062,0.060931897
1225.025,0.00581315,0.507173715,0.060930534
1225.05,0.00581302,0.507162369,0.06092917
1225.075,0.00581289,0.507151022,0.060927807
1225.1,0.00581276,0.507139676,0.060926444
1225.125,0.00581263,0.507128331,0.060925081
1225.15,0.0058125,0.507116985,0.060923718
1225.175,0.00581237,0.50710564,0.060922355
1225.2,0.00581224,0.507094295,0.060920992
1225.225,0.00581211,0.50708295,0.060919629
1225.25,0.00581198,0.507071606,0.060918266
1225.275,0.005811849,0.507060261,0.060916903
1225.3,0.005811719,0.507048917,0.060915541
1225.325,0.005811589,0.507037573,0.060914178
1225.35,0.005811459,0.50702623,0.060912815
1225.375,0.005811329,0.507014887,0.060911452
1225.4,0.005811199,0.507003544,0.06091009
1225.425,0.005811069,0.506992201,0.060908727
1225.45,0.005810939,0.506980859,0.060907364
1225.475,0.005810809,0.506969516,0.060906002
1225.5,0.005810679,0.506958174,0.060904639
1225.525,0.005810549,0.506946833,0.060903276
1225.55,0.005810419,0.506935491,0.060901914
1225.575,0.005810289,0.50692415,0.060900551
1225.6,0.005810159,0.506912809,0.060899189
1225.625,0.005810029,0.506901468,0.060897827
1225.65,0.005809899,0.506890128,0.060896464
1225.675,0.005809769,0.506878788,0.060895102
1225.7,0.005809639,0.506867448,0.060893739
1225.725,0.00580951,0.506856108,0.060892377
1225.75,0.00580938,0.506844768,0.060891015
1225.775,0.00580925,0.506833429,0.060889652
1225.8,0.00580912,0.50682209,0.06088829
1225.825,0.00580899,0.506810752,0.060886928
1225.85,0.00580886,0.506799413,0.060885566
1225.875,0.00580873,0.506788075,0.060884204
1225.9,0.0058086,0.506776737,0.060882842
1225.925,0.00580847,0.5067654,0.06088148
1225.95,0.00580834,0.506754062,0.060880118
1225.975,0.00580821,0.506742725,0.060878756
1226,0.00580808,0.506731388,0.060877394
1226.025,0.00580795,0.506720051,0.060876032
1226.05,0.00580782,0.506708715,0.06087467
1226.075,0.00580769,0.506697379,0.060873308
1226.1,0.00580756,0.506686043,0.060871946
1226.125,0.00580743,0.506674707,0.060870584
1226.15,0.0058073,0.506663372,0.060869222
1226.175,0.00580717,0.506652037,0.06086786
1226.2,0.005807041,0.506640702,0.060866499
1226.225,0.005806911,0.506629367,0.060865137
1226.25,0.005806781,0.506618033,0.060863775
1226.275,0.005806651,0.506606699,0.060862414
1226.3,0.005806521,0.506595365,0.060861052
1226.325,0.005806391,0.506584031,0.06085969
1226.35,0.005806261,0.506572698,0.060858329
1226.375,0.005806131,0.506561365,0.060856967
1226.4,0.005806001,0.506550032,0.060855606
1226.425,0.005805871,0.506538699,0.060854244
1226.45,0.005805742,0.506527367,0.060852883
1226.475,0.005805612,0.506516035,0.060851522
1226.5,0.005805482,0.506504703,0.06085016
1226.525,0.005805352,0.506493372,0.060848799
1226.55,0.005805222,0.50648204,0.060847438
1226.575,0.005805092,0.506470709,0.060846076
1226.6,0.005804962,0.506459378,0.060844715
1226.625,0.005804832,0.506448048,0.060843354
1226.65,0.005804703,0.506436718,0.060841993
1226.675,0.005804573,0.506425387,0.060840631
1226.7,0.005804443,0.506414058,0.06083927
1226.725,0.005804313,0.506402728,0.060837909
1226.75,0.005804183,0.506391399,0.060836548
1226.775,0.005804053,0.50638007,0.060835187
1226.8,0.005803923,0.506368741,0.060833826
1226.825,0.005803794,0.506357412,0.060832465
1226.85,0.005803664,0.506346084,0.060831104
1226.875,0.005803534,0.506334756,0.060829743
1226.9,0.005803404,0.506323428,0.060828382
1226.925,0.005803274,0.506312101,0.060827021
1226.95,0.005803144,0.506300774,0.060825661
1226.975,0.005803015,0.506289447,0.0608243
1227,0.005802885,0.50627812,0.060822939
1227.025,0.005802755,0.506266793,0.060821578
1227.05,0.005802625,0.506255467,0.060820218
1227.075,0.005802495,0.506244141,0.060818857
1227.1,0.005802365,0.506232815,0.060817496
1227.125,0.005802236,0.50622149,0.060816136
1227.15,0.005802106,0.506210165,0.060814775
1227.175,0.005801976,0.50619884,0.060813415
1227.2,0.005801846,0.506187515,0.060812054
1227.225,0.005801716,0.50617619,0.060810694
1227.25,0.005801587,0.506164866,0.060809333
1227.275,0.005801457,0.506153542,0.060807973
1227.3,0.005801327,0.506142218,0.060806612
1227.325,0.005801197,0.506130895,0.060805252
1227.35,0.005801067,0.506119572,0.060803891
1227.375,0.005800938,0.506108249,0.060802531
1227.4,0.005800808,0.506096926,0.060801171
1227.425,0.005800678,0.506085604,0.060799811
1227.45,0.005800548,0.506074281,0.06079845
1227.475,0.005800419,0.506062959,0.06079709
1227.5,0.005800289,0.506051638,0.06079573
1227.525,0.005800159,0.506040316,0.06079437
1227.55,0.005800029,0.506028995,0.06079301
1227.575,0.0057999,0.506017674,0.06079165
1227.6,0.00579977,0.506006353,0.06079029
1227.625,0.00579964,0.505995033,0.06078893
1227.65,0.00579951,0.505983713,0.06078757
1227.675,0.00579938,0.505972393,0.06078621
1227.7,0.005799251,0.505961073,0.06078485
1227.725,0.005799121,0.505949754,0.06078349
1227.75,0.005798991,0.505938435,0.06078213
1227.775,0.005798862,0.505927116,0.06078077
1227.8,0.005798732,0.505915797,0.060779411
1227.825,0.005798602,0.505904479,0.060778051
1227.85,0.005798472,0.505893161,0.060776691
1227.875,0.005798343,0.505881843,0.060775331
1227.9,0.005798213,0.505870525,0.060773972
1227.925,0.005798083,0.505859208,0.060772612
1227.95,0.005797953,0.50584789,0.060771252
1227.975,0.005797824,0.505836574,0.060769893
1228,0.005797694,0.505825257,0.060768533
1228.025,0.005797564,0.505813941,0.060767174
1228.05,0.005797435,0.505802624,0.060765814
1228.075,0.005797305,0.505791309,0.060764455
1228.1,0.005797175,0.505779993,0.060763095
1228.125,0.005797046,0.505768678,0.060761736
1228.15,0.005796916,0.505757362,0.060760377
1228.175,0.005796786,0.505746048,0.060759017
1228.2,0.005796656,0.505734733,0.060757658
1228.225,0.005796527,0.505723419,0.060756299
1228.25,0.005796397,0.505712105,0.060754939
1228.275,0.005796267,0.505700791,0.06075358
1228.3,0.005796138,0.505689477,0.060752221
1228.325,0.005796008,0.505678164,0.060750862
1228.35,0.005795878,0.505666851,0.060749503
1228.375,0.005795749,0.505655538,0.060748144
1228.4,0.005795619,0.505644225,0.060746785
1228.425,0.005795489,0.505632913,0.060745426
1228.45,0.00579536,0.505621601,0.060744067
1228.475,0.00579523,0.505610289,0.060742708
1228.5,0.0057951,0.505598977,0.060741349
1228.525,0.005794971,0.505587666,0.06073999
1228.55,0.005794841,0.505576355,0.060738631
1228.575,0.005794712,0.505565044,0.060737272
1228.6,0.005794582,0.505553734,0.060735913
1228.625,0.005794452,0.505542423,0.060734554
1228.65,0.005794323,0.505531113,0.060733196
1228.675,0.005794193,0.505519804,0.060731837
1228.7,0.005794063,0.505508494,0.060730478
1228.725,0.005793934,0.505497185,0.06072912
1228.75,0.005793804,0.505485876,0.060727761
1228.775,0.005793674,0.505474567,0.060726402
1228.8,0.005793545,0.505463258,0.060725044
1228.825,0.005793415,0.50545195,0.060723685
1228.85,0.005793286,0.505440642,0.060722327
1228.875,0.005793156,0.505429334,0.060720968
1228.9,0.005793026,0.505418027,0.06071961
1228.925,0.005792897,0.50540672,0.060718251
1228.95,0.005792767,0.505395412,0.060716893
1228.975,0.005792638,0.505384106,0.060715535
1229,0.005792508,0.505372799,0.060714176
1229.025,0.005792378,0.505361493,0.060712818
1229.05,0.005792249,0.505350187,0.06071146
1229.075,0.005792119,0.505338881,0.060710101
1229.1,0.00579199,0.505327576,0.060708743
1229.125,0.00579186,0.50531627,0.060707385
1229.15,0.005791731,0.505304965,0.060706027
1229.175,0.005791601,0.505293661,0.060704669
1229.2,0.005791471,0.505282356,0.060703311
1229.225,0.005791342,0.505271052,0.060701953
1229.25,0.005791212,0.505259748,0.060700595
1229.275,0.005791083,0.505248444,0.060699237
1229.3,0.005790953,0.505237141,0.060697879
1229.325,0.005790824,0.505225838,0.060696521
1229.35,0.005790694,0.505214535,0.060695163
1229.375,0.005790564,0.505203232,0.060693805
1229.4,0.005790435,0.505191929,0.060692447
1229.425,0.005790305,0.505180627,0.060691089
1229.45,0.005790176,0.505169325,0.060689731
1229.475,0.005790046,0.505158024,0.060688374
1229.5,0.005789917,0.505146722,0.060687016
1229.525,0.005789787,0.505135421,0.060685658
1229.55,0.005789658,0.50512412,0.060684301
1229.575,0.005789528,0.505112819,0.060682943
1229.6,0.005789399,0.505101519,0.060681585
1229.625,0.005789269,0.505090219,0.060680228
1229.65,0.00578914,0.505078919,0.06067887
1229.675,0.00578901,0.505067619,0.060677513
1229.7,0.005788881,0.50505632,0.060676155
1229.725,0.005788751,0.50504502,0.060674798
1229.75,0.005788622,0.505033722,0.06067344
